['Race:6', '', '9', '', 'Boss Cara\nStreet Boss', 'Jesus Romero\nJose Lezcano', '', '3/1']
['Race:7', '', '1', '', 'Prince James\nTiznow', 'Rob Atras\nManuel Franco', '', '5/2']
['Race:7', '', '2', '', 'More Graytful\nGraydar', 'Michelle Giangiulio\nKendrick Carmouche', '', '2/1']
['Race:7', '', '3', '', 'Repo Rocks\nTapiture', 'Gregory DiPrima\nAndrew Wolfsont', '', '3/1']
['Race:7', '', '4', '', 'Fitzpatrick\nFlashback', 'Mark A. Hennig\nDylan Davis', '', '8/1']
['Race:7', '', '5', '', 'Competitive Saint\nCompetitive Edge', 'George Weaver\nTrevor McCarthy', '', '12/1']
['Race:7', '', '6', '', 'Spun and Won\nHard Spun', 'Jorge Duarte, Jr.\nJose L. Ortiz', '', '7/2']
['Race:8', '', '1', '', 'Striking Speed\nBrilliant Speed', 'Eduardo E. Jones\nRaul E. Mena', '', '30/1']
['Race:8', '', '2', '', 'Supreme Aura\nCandy Ride (ARG)', 'Bonnie Lucas\nEric Cancel', '', '10/1']
['Race:8', '', '3', '', "Ryan's Cat\nKitten's Joy", 'Gustavo Rodriguez\nJose Lezcano', '', '6/1']
['Race:8', '', '4', '', "Baby I'm Perfect\nFlower Alley", 'Gustavo Rodriguez\nJose L. Ortiz', '', '7/2']
['Race:8', '', '5', '', 'Dark Money\nCentral Banker', 'Thomas Morley\nJose Antonio Gomez', '', '4/1']
['Race:8', '', '6', '', 'Doubly Blessed\nEmpire Maker', 'Michael J. Maker\nManuel Franco', '', '2/1']
['Race:8', '', '7', '', 'Its All Relevant\nHard Spun', 'Rudy R. Rodriguez\nDylan Davis', '', '8/1']
['Race:8', '', '9', '', 'Easy to Bless\nFlat Out', 'James W. Ferraro\nJacqueline A. Davis', '', '8/1']
['Race:9', '', '1', '', 'Shesadancingqueen\nWar Dancer', 'Michelle Nevin\nKendrick Carmouche', '', '12/1']
['Race:9', '', '2', '', 'White Hot\nFlammabull', 'Domenick L. Schettino\nJacqueline A. Davis', '', '6/1']
['Race:9', '', '3', '', 'Draw Off\nGormley', 'George Weaver\nManuel Franco', '', '6/1']
['Race:9', '', '4', '', 'Gracefully Wild\nShackleford', 'Edward R. Barker\nJose L. Ortiz', '', '7/2']
['Race:9', '', '5', '', 'Backed by Gold\nCentral Banker', 'Gregory DiPrima\nDylan Davis', '', '15/1']
['Race:9', '', '6', '', 'Celine the Queen\nUnion Jackson', 'Rudy R. Rodriguez\nJose Antonio Gomez', '', '4/1']
['Race:9', '', '7', '', 'Winter Siren\nFrost Giant', 'Charlton Baker\nLuis A. Rodriguez Castro', '', '15/1']
['Race:9', '', '8', '', 'Chiara\nGoldencents', 'H. James Bond\nHeman K. Harkie', '', '20/1']
['Race:9', '', '10', '', "Dini's Destiny\nBernardini", 'Bonnie Lucas\nEric Cancel', '', '6/1']
['Race:9', '', '11', '', 'Mo Damorninggrouch\nFrost Giant', 'Linda Rice\nJose Lezcano', '', '12/1']
['Race:9', '', '12', '', 'Wabaunsee\nCentral Banker', 'Chris J. Englehart\nTrevor McCarthy', '', '20/1']
['Race:9', '', '15', '', 'Ladyshanghitrevor\nShanghai Bobby', 'Paul W. Barrow\nJorge A. Vargas, Jr.', '', '12/1\nAE']
got to here
['2022-04-29']
https://entries.horseracingnation.com/entries-results/belmont-park/2022-04-29
*** STARTING  : table_scrape() method ***
['Race:1', '', '5', '', 'Charge Account\nTake Charge Indy', 'Linda Rice\nEric Cancel', '', '8/5']
['Race:1', '', '7', '', 'Foxtail\nMizzen Mast', 'Linda Rice\nJose Lezcano', '', '8/5']
['Race:1', '', '1', '', 'Indian Bella\nBellamy Road', 'Mertkan Kantarmaci\nManuel Franco', '', '7/2']
['Race:1', '', '2', '', 'Shadolamo\nGirolamo', 'Eduardo E. Jones\nJacqueline A. Davis', '', '10/1']
['Race:1', '', '3', '', 'Chaysenbryn\nSuper Saver', 'Jeremiah C. Englehart\nTrevor McCarthy', '', '3/1']
['Race:1', '', '4', '', 'Gringotts\nCentral Banker', 'Chandradat Goberdhan\nHeman K. Harkie', '', '6/1']
['Race:1', '', '6', '', 'Mosienko\nHat Trick (JPN)', 'Dennis S. Lalman\nDylan Davis', '', '8/1']
['Race:1', '', '8', '', 'Wait a Minute\nDiscreetly Mine', 'Jeffrey S. Englehart\nJose Antonio Gomez', '', '12/1']
['Race:2', '', '1', '', 'That Is Key\nEmcee', 'Jeffrey S. Englehart\nDylan Davis', '', '10/1']
['Race:2', '', '2', '', 'Preposterous\nUnion Rags', 'Saffie A. Joseph, Jr.\nJose L. Ortiz', '', '2/1']
['Race:2', '', '3', '', 'Freddymo Factor\nThe Factor', 'Chris J. Englehart\nJose Antonio Gomez', '', '12/1']
['Race:2', '', '4', '', 'Holiday Jazz\nFirst Samurai', 'David P. Duggan\nKendrick Carmouche', '', '6/1']
['Race:2', '', '5', '', "I'm Fine\nBlame", 'Joe Sharp\nEric Cancel', '', '5/1']
['Race:2', '', '6', '', 'Stone Creator\nCreative Cause', 'Charlton Baker\nTrevor McCarthy', '', '6/5']
['Race:3', '', '1', '', 'Ny Traffic\nCross Traffic', 'Saffie A. Joseph, Jr.\nJose L. Ortiz', '', '1/1']
['Race:3', '', '2', '', "Reggae Music Man\nMaclean's Music", 'Patrick L. Reynolds\nJose Antonio Gomez', '', '5/1']
['Race:3', '', '3', '', 'Hold the Salsa\nHold Me Back', 'Richard J. Lugovich\nOmar Hernandez Moreno', '', '30/1']
['Race:3', '', '4', '', 'Bank On Shea\nCentral Banker', 'Raymond Handal\nDylan Davis', '', '8/5']
['Race:3', '', '5', '', 'Lobsta\nEmcee', 'Gary Sciacca\nJavier Castellano', '', '4/1']
['Race:4', '', '1', '', 'Giggling Ghost\nFreud', 'Patrick J. Quick\nJacqueline A. Davis', '', '30/1']
['Race:4', '', '2', '', 'Queen of Lies\nBuratino (IRE)', 'Michael Stidham\nKendrick Carmouche', '', '3/1']
['Race:4', '', '3', '', 'Shamalamadingdong\nUpstart', 'Christophe Clement\nDylan Davis', '', '5/2']
['Race:4', '', '4', '', 'Dream Central\nCentral Banker', 'Gary Sciacca\nJose Antonio Gomez', '', '12/1']
['Race:4', '', '5', '', 'Treat Street\nCandy Ride (ARG)', 'Mark A. Hennig\nJavier Castellano', '', '5/1']
['Race:4', '', '6', '', 'Lola Lola\nTiznow', 'Michael Miceli\nManuel Franco', '', '8/1']
['Race:4', '', '7', '', 'Impazible Dream\nMission Impazible', 'Gary Sciacca\nLuis Cardenas', '', '15/1']
['Race:4', '', '8', '', 'Shinfull\nA Shin Forward', 'Richard E. Schosberg\nRaul E. Mena', '', '15/1']
['Race:5', '', '1', '', 'Sean the Hammer\nKantharos', 'Rudy R. Rodriguez\nJose Antonio Gomez', '', '4/1']
['Race:5', '', '2', '', 'We Ready\nNot This Time', 'Bonnie Lucas\nEric Cancel', '', '5/1']
['Race:5', '', '3', '', 'Vinny Two Cents\nMohaymen', 'Oscar S. Barrera, III\nLuis A. Rodriguez Castro', '', '15/1']
['Race:5', '', '4', '', 'Hit by a Wave\nFrosted', 'Rudy R. Rodriguez\nTrevor McCarthy', '', '8/1']
['Race:5', '', '5', '', "Raising Sand\nBrody's Cause", 'Carlos F. Martin\nKendrick Carmouche', '', '8/1']
['Race:5', '', '6', '', 'Dr. Levy\nMastery', 'Leah Gyarmati\nJose Lezcano', '', '15/1']
['Race:5', '', '7', '', 'Romantic Man\nMucho Macho Man', 'Carlos F. Martin\nMichael J. Luzzi', '', '6/1']
['Race:5', '', '8', '', 'R Boy Cheekum\nUncaptured', 'Marcus George Thompson\nJacqueline A. Davis', '', '30/1']
['Race:5', '', '9', '', 'Mister J T\nStay Thirsty', 'David G. Donk\nLuis Cardenas', '', '6/1']
['Race:5', '', '10', '', 'Prince of Fenton\nCairo Prince', 'Brittany T. Russell\nManuel Franco', '', '3/1']
['Race:6', '', '1', '', 'Ofalltheginjoints\nCentral Banker', 'George Weaver\nEric Cancel', '', '15/1']
['Race:6', '', '2', '', 'Blind Sight\nPalace Malice', 'Chad Summers\nKendrick Carmouche', '', '15/1']
['Race:6', '', '3', '', 'Runaway Rockette\nInto Mischief', 'William I. Mott\nJose L. Ortiz', '', '7/2']
['Race:6', '', '4', '', 'Write This Down\nFrosted', 'Jeffrey S. Englehart\nDylan Davis', '', '6/1']
['Race:6', '', '5', '', 'Appreciate\nTiznow', 'John T. Toscano, Jr.\nJose Antonio Gomez', '', '10/1']
['Race:6', '', '6', '', 'Bistrita\nGormley', 'Jeremiah C. Englehart\nTrevor McCarthy', '', '15/1']
['Race:6', '', '8', '', 'Wicked Happy\nWicked Strong', 'Leah Gyarmati\nLuis A. Rodriguez Castro', '', '10/1']
['Race:6', '', '9', '', 'Half Birthday\nFreud', 'Thomas Morley\nJavier Castellano', '', '4/1']
['Race:6', '', '10', '', 'Freedomofthepress\nMshawish', 'Linda Rice\nJose Lezcano', '', '4/1']
['Race:6', '', '11', '', 'Candy Monet\nPaynter', 'David G. Donk\nJorge A. Vargas, Jr.', '', '6/1']
['Race:7', '', '3', '', 'Fast Break\nUncle Mo', 'Robert N. Falcone, Jr.\nKendrick Carmouche', '', '3/1']
['Race:7', '', '2', '', 'Montauk Daddy\nDaddy Long Legs', 'Robert P. Klesaris\nJose Antonio Gomez', '', '4/1']
